"time_period","time_identifier","geographic_level","country_code","country_name","age","breakdown_topic","breakdown","achievement","number","percentage"
201718,"Academic year","National","E92000001","England","16","Sex","Male","Level 2 Engineering GCSE OTHL","179074","63.20355488"
201718,"Academic year","National","E92000001","England","16","Sex","Male","Level 2 Maths GCSE AC","191285","67.5133855"
201718,"Academic year","National","E92000001","England","16","Sex","Male","Level 2 Maths GCSE OTHL","191759","67.68068218"
201718,"Academic year","National","E92000001","England","16","Sex","Male","Level 2 EM GCSE AC","157718","55.66602783"
201718,"Academic year","National","E92000001","England","16","Sex","Male","Level 2 EM GCSE OTHL","158197","55.83508924"
201718,"Academic year","National","E92000001","England","16","Sex","Male","Level 2 with EM","144190","50.89136657"
201718,"Academic year","National","E92000001","England","16","Sex","Male","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Sex","Male","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Non disadvantaged","State sector cohort","402683","x"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Non disadvantaged","Level 2","284138","70.56121068"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Non disadvantaged","Level 3","x","x"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Non disadvantaged","Level 2 Engineering GCSE AC","306291","76.06256038"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Non disadvantaged","Level 2 Engineering GCSE OTHL","306909","76.21603097"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Non disadvantaged","Level 2 Maths GCSE AC","303597","75.39354778"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Non disadvantaged","Level 2 Maths GCSE OTHL","304027","75.50033153"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Non disadvantaged","Level 2 EM GCSE AC","270650","67.21167767"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Non disadvantaged","Level 2 EM GCSE OTHL","271186","67.34478486"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Non disadvantaged","Level 2 with EM","256451","63.68557898"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Non disadvantaged","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Non disadvantaged","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Disadvantaged","State sector cohort","152318","x"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Disadvantaged","Level 2","63220","41.50527187"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Disadvantaged","Level 3","x","x"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Disadvantaged","Level 2 Engineering GCSE AC","79480","52.18030699"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Disadvantaged","Level 2 Engineering GCSE OTHL","79850","52.42321984"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Disadvantaged","Level 2 Maths GCSE AC","74945","49.20298323"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Disadvantaged","Level 2 Maths GCSE OTHL","75312","49.44392652"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Disadvantaged","Level 2 EM GCSE AC","60435","39.67686025"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Disadvantaged","Level 2 EM GCSE OTHL","60712","39.85871663"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Disadvantaged","Level 2 with EM","53080","34.84814664"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Disadvantaged","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Disadvantaged status","Disadvantaged","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM not eligible","State sector cohort","478084","x"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM not eligible","Level 2","318333","66.58516077"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM not eligible","Level 3","x","x"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM not eligible","Level 2 Engineering GCSE AC","348667","72.93007087"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM not eligible","Level 2 Engineering GCSE OTHL","349461","73.09615047"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM not eligible","Level 2 Maths GCSE AC","343602","71.87063361"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM not eligible","Level 2 Maths GCSE OTHL","344211","71.99801708"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM not eligible","Level 2 EM GCSE AC","303391","63.45976858"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM not eligible","Level 2 EM GCSE OTHL","304061","63.59991131"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM not eligible","Level 2 with EM","285448","59.70666243"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM not eligible","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM not eligible","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM eligible","State sector cohort","76917","x"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM eligible","Level 2","29025","37.7354811"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM eligible","Level 3","x","x"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM eligible","Level 2 Engineering GCSE AC","37104","48.23901088"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM eligible","Level 2 Engineering GCSE OTHL","37298","48.49123081"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM eligible","Level 2 Maths GCSE AC","34940","45.42558862"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM eligible","Level 2 Maths GCSE OTHL","35128","45.67000793"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM eligible","Level 2 EM GCSE AC","27694","36.0050444"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM eligible","Level 2 EM GCSE OTHL","27837","36.19095909"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM eligible","Level 2 with EM","24083","31.31037352"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM eligible","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Free School Meal status","FSM eligible","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","State sector cohort","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2","x","28.10100164"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 3","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 Engineering GCSE AC","x","22.26268843"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 Engineering GCSE OTHL","x","22.26702296"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 Maths GCSE AC","x","24.57447945"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 Maths GCSE OTHL","x","24.49287049"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 EM GCSE AC","x","26.92738648"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 EM GCSE OTHL","x","26.93533187"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 with EM","x","28.89610926"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% most deprived","State sector cohort","138464","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% most deprived","Level 2","67833","48.98962907"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% most deprived","Level 3","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Engineering GCSE AC","81179","58.6282355"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Engineering GCSE OTHL","81417","58.80012133"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Maths GCSE AC","77745","56.14816848"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Maths GCSE OTHL","77993","56.3272764"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 EM GCSE AC","64683","46.71466952"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 EM GCSE OTHL","64880","46.85694477"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 with EM","58122","41.97625376"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% most deprived","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Lower middle","State sector cohort","138464","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Lower middle","Level 2","78801","56.91082159"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Lower middle","Level 3","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Lower middle","Level 2 Engineering GCSE AC","90157","65.11223134"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Lower middle","Level 2 Engineering GCSE OTHL","90447","65.32167206"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Lower middle","Level 2 Maths GCSE AC","87988","63.54575919"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Lower middle","Level 2 Maths GCSE OTHL","88229","63.71981165"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Lower middle","Level 2 EM GCSE AC","75089","54.22998036"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Lower middle","Level 2 EM GCSE OTHL","75313","54.39175526"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Lower middle","Level 2 with EM","69052","49.87000231"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Lower middle","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Lower middle","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Upper middle","State sector cohort","138464","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Upper middle","Level 2","93383","67.44207881"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Upper middle","Level 3","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Upper middle","Level 2 Engineering GCSE AC","101745","73.48119367"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Upper middle","Level 2 Engineering GCSE OTHL","101961","73.63719089"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Upper middle","Level 2 Maths GCSE AC","100368","72.48671135"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Upper middle","Level 2 Maths GCSE OTHL","100538","72.60948694"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Upper middle","Level 2 EM GCSE AC","88783","64.11991565"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Upper middle","Level 2 EM GCSE OTHL","88965","64.25135775"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Upper middle","Level 2 with EM","83705","60.4525364"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Upper middle","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","Upper middle","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% least deprived","State sector cohort","138463","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% least deprived","Level 2","106742","77.09063071"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% least deprived","Level 3","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Engineering GCSE AC","112004","80.89092393"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Engineering GCSE OTHL","112248","81.06714429"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Maths GCSE AC","111771","80.72264793"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Maths GCSE OTHL","111906","80.8201469"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 EM GCSE AC","101967","73.642056"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 EM GCSE OTHL","102175","73.79227664"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 with EM","98132","70.87236301"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Income Deprivation Affecting Children Index","25% least deprived","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","State sector cohort","464478","x"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","Level 2","325477","70.07371716"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","Level 3","x","x"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","Level 2 Engineering GCSE AC","356936","76.84669672"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","Level 2 Engineering GCSE OTHL","357591","76.98771524"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","Level 2 Maths GCSE AC","349162","75.17298989"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","Level 2 Maths GCSE OTHL","349689","75.2864506"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","Level 2 EM GCSE AC","310752","66.90349166"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","Level 2 EM GCSE OTHL","311367","67.03589836"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","Level 2 with EM","292413","62.95518841"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","No identified SEN","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","State sector cohort","90523","x"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2","21881","24.17175745"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 3","x","x"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 Engineering GCSE AC","28835","31.85378302"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 Engineering GCSE OTHL","29168","32.22164533"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 Maths GCSE AC","29380","32.45583995"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 Maths GCSE OTHL","29650","32.75410669"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 EM GCSE AC","20333","22.46169482"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 EM GCSE OTHL","20531","22.68042376"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 with EM","17118","18.91011124"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Special Educational Need","Identified SEN","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","16","Total","Total","State sector cohort","555001","x"
201718,"Academic year","National","E92000001","England","16","Total","Total","Level 2","347358","62.58691426"
201718,"Academic year","National","E92000001","England","16","Total","Total","Level 3","x","x"
201718,"Academic year","National","E92000001","England","16","Total","Total","Level 2 Engineering GCSE AC","385771","69.50816305"
201718,"Academic year","National","E92000001","England","16","Total","Total","Level 2 Engineering GCSE OTHL","386759","69.68618075"
201718,"Academic year","National","E92000001","England","16","Total","Total","Level 2 Maths GCSE AC","378542","68.20564287"
201718,"Academic year","National","E92000001","England","16","Total","Total","Level 2 Maths GCSE OTHL","379339","68.34924622"
201718,"Academic year","National","E92000001","England","16","Total","Total","Level 2 EM GCSE AC","331085","59.65484747"
201718,"Academic year","National","E92000001","England","16","Total","Total","Level 2 EM GCSE OTHL","331898","59.80133369"
201718,"Academic year","National","E92000001","England","16","Total","Total","Level 2 with EM","309531","55.77125086"
201718,"Academic year","National","E92000001","England","16","Total","Total","Level 2 Engineering FSQ","978","0.176215899"
201718,"Academic year","National","E92000001","England","16","Total","Total","Level 2 Maths FSQ","534","0.096216043"
201718,"Academic year","National","E92000001","England","17","Sex","Male","State sector cohort","283329","x"
201718,"Academic year","National","E92000001","England","17","Sex","Male","Level 2","185780","65.57041461"
201718,"Academic year","National","E92000001","England","17","Sex","Male","Level 3","34040","12.0143014"
201718,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 Engineering GCSE AC","193204","68.19068998"
201718,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 Engineering GCSE OTHL","196415","69.32400143"
201718,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 Maths GCSE AC","200816","70.8773193"
201718,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 Maths GCSE OTHL","202898","71.61215407"
201718,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 EM GCSE AC","174176","61.47482256"
201718,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 EM GCSE OTHL","176928","62.44613153"
201718,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 with EM","160923","56.7972216"
201718,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Sex","Male","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Sex","Female","State sector cohort","271670","x"
201718,"Academic year","National","E92000001","England","17","Sex","Female","Level 2","208562","76.77034638"
201718,"Academic year","National","E92000001","England","17","Sex","Female","Level 3","45474","16.73869032"
201718,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 Engineering GCSE AC","218465","80.41557772"
201718,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 Engineering GCSE OTHL","220152","81.0365517"
201718,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 Maths GCSE AC","196995","72.51260721"
201718,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 Maths GCSE OTHL","198465","73.05370486"
201718,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 EM GCSE AC","187436","68.99400007"
201718,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 EM GCSE OTHL","188951","69.55166194"
201718,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 with EM","180108","66.29660986"
201718,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Sex","Female","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","State sector cohort","402683","x"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2","315063","78.24094884"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 3","70608","17.53438809"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 Engineering GCSE AC","325138","80.74291688"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 Engineering GCSE OTHL","328047","81.46532136"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 Maths GCSE AC","317601","78.87122128"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 Maths GCSE OTHL","319767","79.40911337"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 EM GCSE AC","293600","72.9109498"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 EM GCSE OTHL","296391","73.60405083"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 with EM","280085","69.55471177"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Non disadvantaged","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","State sector cohort","152318","x"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2","79279","52.04834622"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 3","8906","5.846978033"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 Engineering GCSE AC","86531","56.80943815"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 Engineering GCSE OTHL","88520","58.11525887"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 Maths GCSE AC","80210","52.65956748"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 Maths GCSE OTHL","81596","53.5695059"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 EM GCSE AC","68012","44.65132158"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 EM GCSE OTHL","69488","45.62034691"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 with EM","60946","40.0123426"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Disadvantaged status","Disadvantaged","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM not eligible","State sector cohort","478084","x"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM not eligible","Level 2","357267","74.72891793"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM not eligible","Level 3","75605","15.81416655"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM not eligible","Level 2 Engineering GCSE AC","371113","77.6250617"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM not eligible","Level 2 Engineering GCSE OTHL","374910","78.4192736"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM not eligible","Level 2 Maths GCSE AC","360355","75.37482953"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM not eligible","Level 2 Maths GCSE OTHL","363180","75.96572987"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM not eligible","Level 2 EM GCSE AC","330327","69.09392492"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM not eligible","Level 2 EM GCSE OTHL","333815","69.82350382"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM not eligible","Level 2 with EM","313223","65.51631094"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM not eligible","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM not eligible","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM eligible","State sector cohort","76917","x"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM eligible","Level 2","37075","48.2013079"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM eligible","Level 3","3909","5.082101486"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM eligible","Level 2 Engineering GCSE AC","40556","52.72696543"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM eligible","Level 2 Engineering GCSE OTHL","41657","54.15837851"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM eligible","Level 2 Maths GCSE AC","37456","48.69664704"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM eligible","Level 2 Maths GCSE OTHL","38183","49.6418217"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM eligible","Level 2 EM GCSE AC","31285","40.67371322"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM eligible","Level 2 EM GCSE OTHL","32064","41.68649323"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM eligible","Level 2 with EM","27808","36.15325611"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM eligible","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Free School Meal status","FSM eligible","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","State sector cohort","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2","x","24.22205996"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 3","x","14.18507729"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 Engineering GCSE AC","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 Engineering GCSE OTHL","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 Maths GCSE AC","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 Maths GCSE OTHL","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 EM GCSE AC","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 EM GCSE OTHL","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 with EM","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 Engineering FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","Attainment gap (between least and most deprived)","Level 2 Maths FSQ","x","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% most deprived","State sector cohort","138464","x"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% most deprived","Level 2","81816","59.08828287"
201718,"Academic year","National","E92000001","England","17","Income Deprivation Affecting Children Index","25% most deprived","Level 3","11572","8.357406979"
